
Host: node37.bme.utexas.edu

Timers On : Thu Apr  2 11:00:55 2020
Timers Off: Thu Apr  2 11:05:28 2020

Wall Time:      272.76 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
| JKGrad: UV                        :      1.800u      0.117s      0.289w      6 calls
| JKGrad: ABx                       :      3.267u      0.167s      0.515w      6 calls
| JKGrad: Amnx                      :     67.217u      0.983s     10.237w      6 calls
Grad: XC                            :     31.267u      0.317s      4.736w      6 calls
| Properties                        :      8.454p                          14220 calls
| Functional                        :      3.161p                          14220 calls
| V_xc gradient                     :      6.949p                          14220 calls

**************************************************************************************

Host: node37.bme.utexas.edu

Timers On : Mon Sep 21 14:26:10 2020
Timers Off: Mon Sep 21 14:26:16 2020

Wall Time:        6.25 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.083u      0.017s      0.062w      1 calls
DFH: initialize()                   :      6.183u      0.250s      0.967w      1 calls
DFH: AO Construction                :      1.817u      0.050s      0.278w      1 calls
DFH: AO-Met. Contraction            :      1.850u      0.067s      0.289w      1 calls
HF: Form core H                     :      0.050u      0.000s      0.010w      1 calls
HF: Form S/X                        :      0.050u      0.017s      0.009w      1 calls
HF: Guess                           :      3.517u      0.217s      0.560w      1 calls
SAD Guess                           :      3.433u      0.217s      0.548w      1 calls
HF: Form G                          :      5.267u      0.250s      0.827w     13 calls
JK: D                               :      0.017u      0.000s      0.001w     13 calls
JK: USO2AO                          :      0.017u      0.000s      0.001w     13 calls
JK: JK                              :      5.233u      0.250s      0.822w     13 calls
DFH: compute_JK()                   :      5.217u      0.250s      0.822w     13 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     13 calls
DFH: compute_J                      :      0.717u      0.050s      0.120w     13 calls
DFH: compute_K                      :      4.483u      0.183s      0.695w     13 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     13 calls
HF: Form F                          :      0.000u      0.000s      0.001w     13 calls
HF: Form D                          :      0.017u      0.000s      0.001w     13 calls
HF: DIIS                            :      0.300u      0.050s      0.043w     12 calls
DIISManager::add_entry              :      0.033u      0.050s      0.007w     12 calls
DIISManager::extrapolate            :      0.100u      0.000s      0.017w     12 calls
bMatrix setup                       :      0.033u      0.000s      0.009w     12 calls
bMatrix pseudoinverse               :      0.033u      0.000s      0.001w     12 calls
New vector                          :      0.033u      0.000s      0.007w     12 calls
HF: Form C                          :      0.600u      0.000s      0.090w     12 calls
DFMP2 Singles                       :      0.000u      0.000s      0.001w      1 calls
DFMP2 Aia                           :      5.917u      0.217s      0.982w      1 calls
DFMP2 (A|mn)                        :      4.317u      0.033s      0.653w      1 calls
DFMP2 (A|mn)C_mi                    :      0.167u      0.000s      0.026w      1 calls
DFMP2 (A|mi)C_na                    :      0.100u      0.000s      0.014w      1 calls
DFMP2 Aia Write                     :      0.050u      0.017s      0.011w      1 calls
DFMP2 Qia                           :      2.767u      0.150s      0.439w      1 calls
DFMP2 Metric                        :      2.250u      0.083s      0.347w      1 calls
DFMP2 Aia Read                      :      0.050u      0.017s      0.009w      1 calls
DFMP2 (Q|A)(A|ia)                   :      0.333u      0.000s      0.051w      1 calls
DFMP2 Qia Write                     :      0.050u      0.033s      0.013w      1 calls
DFMP2 Energy                        :      0.900u      0.033s      0.143w      1 calls
DFMP2 Qia Read                      :      0.067u      0.017s      0.011w      2 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.083u      0.017s      0.062w      1 calls
DFH: initialize()                   :      6.183u      0.250s      0.967w      1 calls
| DFH: AO Construction              :      1.817u      0.050s      0.278w      1 calls
| DFH: AO-Met. Contraction          :      1.850u      0.067s      0.289w      1 calls
HF: Form core H                     :      0.050u      0.000s      0.010w      1 calls
HF: Form S/X                        :      0.050u      0.017s      0.009w      1 calls
HF: Guess                           :      3.517u      0.217s      0.560w      1 calls
| SAD Guess                         :      3.433u      0.217s      0.548w      1 calls
HF: Form G                          :      5.267u      0.250s      0.827w     13 calls
| JK: D                             :      0.017u      0.000s      0.001w     13 calls
| JK: USO2AO                        :      0.017u      0.000s      0.001w     13 calls
| JK: JK                            :      5.233u      0.250s      0.822w     13 calls
| | DFH: compute_JK()               :      5.217u      0.250s      0.822w     13 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     13 calls
| | | DFH: compute_J                :      0.717u      0.050s      0.120w     13 calls
| | | DFH: compute_K                :      4.483u      0.183s      0.695w     13 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     13 calls
HF: Form F                          :      0.000u      0.000s      0.001w     13 calls
HF: Form D                          :      0.017u      0.000s      0.001w     13 calls
HF: DIIS                            :      0.300u      0.050s      0.043w     12 calls
| DIISManager::add_entry            :      0.033u      0.050s      0.007w     12 calls
| DIISManager::extrapolate          :      0.100u      0.000s      0.017w     12 calls
| | bMatrix setup                   :      0.033u      0.000s      0.009w     12 calls
| | bMatrix pseudoinverse           :      0.033u      0.000s      0.001w     12 calls
| | New vector                      :      0.033u      0.000s      0.007w     12 calls
HF: Form C                          :      0.600u      0.000s      0.090w     12 calls
DFMP2 Singles                       :      0.000u      0.000s      0.001w      1 calls
DFMP2 Aia                           :      5.917u      0.217s      0.982w      1 calls
| DFMP2 (A|mn)                      :      4.317u      0.033s      0.653w      1 calls
| DFMP2 (A|mn)C_mi                  :      0.167u      0.000s      0.026w      1 calls
| DFMP2 (A|mi)C_na                  :      0.100u      0.000s      0.014w      1 calls
| DFMP2 Aia Write                   :      0.050u      0.017s      0.011w      1 calls
DFMP2 Qia                           :      2.767u      0.150s      0.439w      1 calls
| DFMP2 Metric                      :      2.250u      0.083s      0.347w      1 calls
| DFMP2 Aia Read                    :      0.050u      0.017s      0.009w      1 calls
| DFMP2 (Q|A)(A|ia)                 :      0.333u      0.000s      0.051w      1 calls
| DFMP2 Qia Write                   :      0.050u      0.033s      0.013w      1 calls
DFMP2 Energy                        :      0.900u      0.033s      0.143w      1 calls
| DFMP2 Qia Read                    :      0.067u      0.017s      0.011w      2 calls

**************************************************************************************

Host: node37.bme.utexas.edu

Timers On : Mon Sep 21 14:27:17 2020
Timers Off: Mon Sep 21 14:38:35 2020

Wall Time:      677.96 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      1.817u      0.150s      0.628w      2 calls
DFH: initialize()                   :    144.100u      7.000s     23.907w      2 calls
DFH: Total Workflow                 :    135.100u      3.467s     20.785w      2 calls
DFH: AO Construction                :     56.133u      1.383s      8.627w      2 calls
DFH: AO-Met. Contraction            :     78.967u      2.083s     12.157w      2 calls
HF: Form core H                     :      0.000u      0.000s      0.029w      1 calls
HF: Form S/X                        :      0.483u      0.017s      0.071w      1 calls
HF: Guess                           :      4.533u      0.250s      0.729w      1 calls
SAD Guess                           :      4.450u      0.250s      0.715w      1 calls
HF: Form G                          :     78.000u     21.283s     21.001w     16 calls
JK: D                               :      0.200u      0.000s      0.018w     29 calls
JK: USO2AO                          :      0.100u      0.017s      0.017w     29 calls
JK: JK                              :    200.750u     39.683s     47.032w     29 calls
DFH: compute_JK()                   :    200.750u     39.683s     47.032w     29 calls
DFH: Grabbing AOs                   :     26.767u     36.050s     20.385w     29 calls
DFH: compute_J                      :     20.300u      0.267s      3.085w     29 calls
DFH: compute_K                      :    152.783u      2.867s     23.351w     29 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     29 calls
HF: Form F                          :      0.050u      0.000s      0.012w     16 calls
HF: Form D                          :      0.017u      0.017s      0.009w     16 calls
HF: DIIS                            :      2.567u      0.333s      0.422w     15 calls
DIISManager::add_entry              :      0.217u      0.050s      0.045w     15 calls
DIISManager::extrapolate            :      0.800u      0.250s      0.146w     15 calls
bMatrix setup                       :      0.400u      0.167s      0.080w     15 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.002w     15 calls
New vector                          :      0.383u      0.083s      0.065w     15 calls
HF: Form C                          :      7.583u      0.167s      1.163w     15 calls
DFMP2 Singles                       :      0.100u      0.000s      0.014w      1 calls
DFMP2 Aia                           :     34.600u      0.983s      6.394w      1 calls
DFMP2 (A|mn)                        :     27.933u      0.017s      4.192w      1 calls
DFMP2 (A|mn)C_mi                    :      2.000u      0.017s      0.302w      1 calls
DFMP2 (A|mi)C_na                    :      1.500u      0.033s      0.229w      1 calls
DFMP2 Aia Write                     :      0.200u      0.100s      0.047w      1 calls
DFMP2 iaQ                           :      8.983u      0.617s      1.452w      1 calls
DFMP2 Metric                        :      3.950u      0.117s      0.621w      1 calls
DFMP2 Aia Read                      :      0.133u      0.050s      0.026w      1 calls
DFMP2 (Q|A)(A|ia)                   :      3.683u      0.033s      0.557w      2 calls
DFMP2 Qia Write                     :      0.200u      0.100s      0.045w      1 calls
DFMP2 Qia Read                      :      0.183u      0.100s      0.094w      3 calls
DFMP2 Bia Write                     :      0.200u      0.100s      0.045w      1 calls
DFMP2 aiQ                           :      0.633u      0.217s      0.131w      1 calls
DFMP2 Tij                           :     42.200u      0.933s      7.044w      1 calls
DFMP2 Cia Read                      :      0.100u      0.100s      0.054w      2 calls
DFMP2 I                             :     30.783u      0.050s      4.627w      2 calls
DFMP2 T2                            :      6.050u      0.000s      0.907w      2 calls
DFMP2 G                             :     15.650u      0.017s      2.350w      1 calls
DFMP2 Pab                           :      7.883u      0.000s      1.185w      1 calls
DFMP2 Gia Write                     :      0.250u      0.117s      0.052w      1 calls
DFMP2 Tab                           :     22.200u      0.700s      3.829w      1 calls
DFMP2 Qai Read                      :      0.050u      0.050s      0.046w      2 calls
DFMP2 Pij                           :      1.967u      0.017s      0.298w      1 calls
DFMP2 gamma                         :      2.550u      0.183s      0.414w      1 calls
DFMP2 Gia Read                      :      0.200u      0.083s      0.046w      2 calls
DFMP2 g                             :      1.933u      0.000s      0.288w      1 calls
DFMP2 Gia                           :      0.967u      0.317s      0.193w      1 calls
DFMP2 aiG Write                     :      0.167u      0.083s      0.036w      1 calls
DFMP2 AB^x                          :      0.983u      0.033s      0.154w      1 calls
DFMP2 Amn^x                         :    110.917u      1.117s     17.635w      1 calls
DFMP2 L                             :     52.267u      1.800s      9.612w      1 calls
DFMP2 P                             :      0.050u      0.000s      0.011w      1 calls
DFMP2 W                             :      0.083u      0.000s      0.013w      1 calls
DFMP2 Z                             :    198.233u     22.583s     38.799w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.500u      0.050s      0.337w      1 calls
DFH: initialize()                   :     72.800u      3.667s     12.118w      1 calls
| DFH: Total Workflow               :     68.050u      1.833s     10.482w      1 calls
| | DFH: AO Construction            :     28.300u      0.717s      4.351w      1 calls
| | DFH: AO-Met. Contraction        :     39.750u      1.117s      6.131w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.029w      1 calls
HF: Form S/X                        :      0.483u      0.017s      0.071w      1 calls
HF: Guess                           :      4.533u      0.250s      0.729w      1 calls
| SAD Guess                         :      4.450u      0.250s      0.715w      1 calls
HF: Form G                          :     78.000u     21.283s     21.001w     16 calls
| JK: D                             :      0.100u      0.000s      0.008w     16 calls
| JK: USO2AO                        :      0.017u      0.000s      0.007w     16 calls
| JK: JK                            :     77.767u     21.283s     20.968w     16 calls
| | DFH: compute_JK()               :     77.767u     21.283s     20.968w     16 calls
| | | DFH: Grabbing AOs             :     14.783u     20.067s     11.330w     16 calls
| | | DFH: compute_J                :      9.583u      0.083s      1.459w     16 calls
| | | DFH: compute_K                :     52.967u      0.900s      8.076w     16 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     16 calls
HF: Form F                          :      0.050u      0.000s      0.012w     16 calls
HF: Form D                          :      0.017u      0.017s      0.009w     16 calls
HF: DIIS                            :      2.567u      0.333s      0.422w     15 calls
| DIISManager::add_entry            :      0.217u      0.050s      0.045w     15 calls
| DIISManager::extrapolate          :      0.800u      0.250s      0.146w     15 calls
| | bMatrix setup                   :      0.400u      0.167s      0.080w     15 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.002w     15 calls
| | New vector                      :      0.383u      0.083s      0.065w     15 calls
HF: Form C                          :      7.583u      0.167s      1.163w     15 calls
DFMP2 Singles                       :      0.100u      0.000s      0.014w      1 calls
DFMP2 Aia                           :     34.600u      0.983s      6.394w      1 calls
| DFMP2 (A|mn)                      :     27.933u      0.017s      4.192w      1 calls
| DFMP2 (A|mn)C_mi                  :      2.000u      0.017s      0.302w      1 calls
| DFMP2 (A|mi)C_na                  :      1.500u      0.033s      0.229w      1 calls
| DFMP2 Aia Write                   :      0.200u      0.100s      0.047w      1 calls
DFMP2 iaQ                           :      8.983u      0.617s      1.452w      1 calls
| DFMP2 Metric                      :      3.950u      0.117s      0.621w      1 calls
| DFMP2 Aia Read                    :      0.133u      0.050s      0.026w      1 calls
| DFMP2 (Q|A)(A|ia)                 :      3.683u      0.033s      0.557w      2 calls
| DFMP2 Qia Write                   :      0.200u      0.100s      0.045w      1 calls
| DFMP2 Qia Read                    :      0.117u      0.050s      0.024w      1 calls
| DFMP2 Bia Write                   :      0.200u      0.100s      0.045w      1 calls
DFMP2 aiQ                           :      0.633u      0.217s      0.131w      1 calls
DFMP2 Tij                           :     42.200u      0.933s      7.044w      1 calls
| DFMP2 Qia Read                    :      0.067u      0.050s      0.070w      2 calls
| DFMP2 Cia Read                    :      0.000u      0.050s      0.031w      1 calls
| DFMP2 I                           :     15.667u      0.050s      2.357w      1 calls
| DFMP2 T2                          :      2.067u      0.000s      0.310w      1 calls
| DFMP2 G                           :     15.650u      0.017s      2.350w      1 calls
| DFMP2 Pab                         :      7.883u      0.000s      1.185w      1 calls
| DFMP2 Gia Write                   :      0.250u      0.117s      0.052w      1 calls
DFMP2 Tab                           :     22.200u      0.700s      3.829w      1 calls
| DFMP2 Qai Read                    :      0.050u      0.050s      0.046w      2 calls
| DFMP2 I                           :     15.117u      0.000s      2.270w      1 calls
| DFMP2 T2                          :      3.983u      0.000s      0.597w      1 calls
| DFMP2 Pij                         :      1.967u      0.017s      0.298w      1 calls
DFMP2 gamma                         :      2.550u      0.183s      0.414w      1 calls
| DFMP2 Gia Read                    :      0.117u      0.033s      0.024w      1 calls
| DFMP2 Cia Read                    :      0.100u      0.050s      0.023w      1 calls
| DFMP2 g                           :      1.933u      0.000s      0.288w      1 calls
DFMP2 Gia                           :      0.967u      0.317s      0.193w      1 calls
| DFMP2 Gia Read                    :      0.083u      0.050s      0.021w      1 calls
| DFMP2 aiG Write                   :      0.167u      0.083s      0.036w      1 calls
DFMP2 AB^x                          :      0.983u      0.033s      0.154w      1 calls
DFMP2 Amn^x                         :    110.917u      1.117s     17.635w      1 calls
DFMP2 L                             :     52.267u      1.800s      9.612w      1 calls
DFMP2 P                             :      0.050u      0.000s      0.011w      1 calls
DFMP2 W                             :      0.083u      0.000s      0.013w      1 calls
DFMP2 Z                             :    198.233u     22.583s     38.799w      1 calls
| DFH: sparsity prep                :      1.317u      0.100s      0.290w      1 calls
| DFH: initialize()                 :     71.300u      3.333s     11.788w      1 calls
| | DFH: Total Workflow             :     67.050u      1.633s     10.303w      1 calls
| | | DFH: AO Construction          :     27.833u      0.667s      4.277w      1 calls
| | | DFH: AO-Met. Contraction      :     39.217u      0.967s      6.026w      1 calls
| JK: D                             :      0.100u      0.000s      0.010w     13 calls
| JK: USO2AO                        :      0.083u      0.017s      0.010w     13 calls
| JK: JK                            :    122.983u     18.400s     26.064w     13 calls
| | DFH: compute_JK()               :    122.983u     18.400s     26.064w     13 calls
| | | DFH: Grabbing AOs             :     11.983u     15.983s      9.055w     13 calls
| | | DFH: compute_J                :     10.717u      0.183s      1.626w     13 calls
| | | DFH: compute_K                :     99.817u      1.967s     15.275w     13 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     13 calls

**************************************************************************************
