
Host: node165.bme.utexas.edu

Timers On : Sat Nov 18 08:00:39 2023
Timers Off: Sat Nov 18 08:00:54 2023

Wall Time:       14.34 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFMP2 I                             :    156.183u      0.050s     22.000w      2 calls
DFMP2 T2                            :     24.250u      0.017s      3.101w      2 calls
DFMP2 G                             :     76.283u     14.817s     12.283w      1 calls
DFMP2 Pab                           :     43.017u      0.033s      6.334w      1 calls
DFMP2 Gia Write                     :      0.233u      0.250s      0.148w      1 calls
DFMP2 Tab                           :     93.900u      4.033s     15.457w      1 calls
DFMP2 Bai Read                      :      0.000u      0.150s      0.119w      1 calls
DFMP2 Qai Read                      :      0.100u      0.000s      0.058w      1 calls
DFMP2 Pij                           :      4.983u      0.950s      0.714w      1 calls
DFMP2 gamma                         :      6.400u      2.317s      1.162w      1 calls
DFMP2 Gia Read                      :      0.167u      0.283s      0.170w      2 calls
DFMP2 g                             :      5.167u      1.817s      0.842w      1 calls
DFMP2 Gia                           :      2.217u      0.717s      0.482w      1 calls
DFMP2 aiG Write                     :      0.650u      0.167s      0.098w      1 calls
DFMP2 AB^x                          :      0.533u      0.017s      0.066w      1 calls
DFMP2 Amn^x                         :    253.883u      2.983s     36.613w      1 calls
DFMP2 L                             :    171.167u      4.033s     28.642w      1 calls
DFMP2 P                             :      0.067u      0.000s      0.009w      1 calls
DFMP2 W                             :      0.083u      0.017s      0.013w      1 calls
DFMP2 Z                             :    513.150u     11.117s     68.875w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      1.383u      0.033s      0.855w      1 calls
| Libint2ERI::Libint2ERI            :      0.933u      0.033s      0.581w      1 calls
DFH: initialize()                   :    152.217u      8.283s     20.236w      1 calls
| Libint2ERI::Libint2ERI            :      2.017u      0.033s      0.499w      6 calls
| DFH: AO Construction              :     55.383u      0.900s      6.775w      3 calls
| DFH: AO-Met. Contraction          :     85.400u      6.717s     11.738w      3 calls
HF: Form core H                     :      1.233u      0.017s      0.151w      1 calls
HF: Form S/X                        :      1.700u      0.017s      0.207w      1 calls
HF: Guess                           :      1.700u      0.067s      0.212w      1 calls
| SAD Guess                         :      1.633u      0.050s      0.205w      1 calls
HF: Form G                          :    229.350u      4.200s     30.240w     20 calls
| JK: D                             :      0.267u      0.000s      0.033w     20 calls
| JK: USO2AO                        :      0.033u      0.000s      0.002w     20 calls
| JK: JK                            :    228.650u      4.167s     30.131w     20 calls
| | DFH: compute_JK()               :    228.400u      4.150s     30.097w     20 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     20 calls
| | | DFH: compute_J                :     31.717u      0.500s      4.086w     20 calls
| | | DFH: compute_K                :    181.650u      0.350s     23.557w     20 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     20 calls
HF: Form F                          :      0.417u      0.000s      0.074w     20 calls
HF: Form D                          :      0.233u      0.000s      0.031w     20 calls
HF: DIIS                            :     13.517u      1.233s      2.200w     19 calls
HF: Form C                          :     27.333u      0.350s      4.074w     19 calls
DFMP2 Singles                       :      0.067u      0.000s      0.012w      1 calls
DFMP2 Aia                           :     94.017u      3.100s     17.275w      1 calls
| Libint2ERI::Libint2ERI            :      4.167u      0.083s      2.291w      5 calls
| DFMP2 (A|mn)                      :     77.183u      0.000s     10.222w      1 calls
| DFMP2 (A|mn)C_mi                  :      4.967u      0.033s      0.665w      1 calls
| DFMP2 (A|mi)C_na                  :      4.533u      0.017s      0.654w      1 calls
| DFMP2 Aia Write                   :      0.583u      0.317s      0.221w      1 calls
DFMP2 iaB                           :     26.567u      4.500s      5.179w      1 calls
| DFMP2 Metric                      :     10.917u      0.567s      1.837w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.002w      5 calls
| DFMP2 Aia Read                    :      0.000u      0.183s      0.103w      1 calls
| DFMP2 (ia|A)(A|Q)                 :      6.950u      1.250s      1.213w      1 calls
| DFMP2 Bia Write                   :      1.000u      0.333s      0.224w      1 calls
| DFMP2 Bia Read                    :      0.000u      0.200s      0.123w      1 calls
| DFMP2 (ia|B)(B|Q)                 :      5.250u      1.250s      0.947w      1 calls
| DFMP2 Cia Write                   :      1.250u      0.333s      0.191w      1 calls
DFMP2 aiB                           :      0.067u      0.533s      0.357w      1 calls
DFMP2 Tij                           :    213.133u     18.650s     34.311w      1 calls
| DFMP2 Bia Read                    :      0.100u      0.133s      0.167w      2 calls
| DFMP2 Cia Read                    :      0.000u      0.150s      0.099w      1 calls
| DFMP2 I                           :     80.783u      0.000s     11.273w      1 calls
| DFMP2 T2                          :     11.833u      0.000s      1.492w      1 calls
| DFMP2 G                           :     76.283u     14.817s     12.283w      1 calls
| DFMP2 Pab                         :     43.017u      0.033s      6.334w      1 calls
| DFMP2 Gia Write                   :      0.233u      0.250s      0.148w      1 calls
DFMP2 Tab                           :     93.900u      4.033s     15.457w      1 calls
| DFMP2 Bai Read                    :      0.000u      0.150s      0.119w      1 calls
| DFMP2 Qai Read                    :      0.100u      0.000s      0.058w      1 calls
| DFMP2 I                           :     75.400u      0.050s     10.727w      1 calls
| DFMP2 T2                          :     12.417u      0.017s      1.609w      1 calls
| DFMP2 Pij                         :      4.983u      0.950s      0.714w      1 calls
DFMP2 gamma                         :      6.400u      2.317s      1.162w      1 calls
| DFMP2 Gia Read                    :      0.167u      0.133s      0.080w      1 calls
| DFMP2 Cia Read                    :      0.000u      0.133s      0.084w      1 calls
| DFMP2 g                           :      5.167u      1.817s      0.842w      1 calls
DFMP2 Gia                           :      2.217u      0.717s      0.482w      1 calls
| DFMP2 Gia Read                    :      0.000u      0.150s      0.090w      1 calls
| DFMP2 aiG Write                   :      0.650u      0.167s      0.098w      1 calls
DFMP2 AB^x                          :      0.533u      0.017s      0.066w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.000w      1 calls
DFMP2 Amn^x                         :    253.883u      2.983s     36.613w      1 calls
| Libint2ERI::Libint2ERI            :      3.600u      0.050s      1.414w      5 calls
DFMP2 L                             :    171.167u      4.033s     28.642w      1 calls
| Libint2ERI::Libint2ERI            :      3.917u      0.050s      1.950w      5 calls
DFMP2 P                             :      0.067u      0.000s      0.009w      1 calls
DFMP2 W                             :      0.083u      0.017s      0.013w      1 calls
DFMP2 Z                             :    513.150u     11.117s     68.875w      1 calls
| DFH: sparsity prep                :      2.150u      0.017s      0.569w      1 calls
| | Libint2ERI::Libint2ERI          :      1.667u      0.017s      0.285w      1 calls
| DFH: initialize()                 :    125.183u      4.717s     17.095w      1 calls
| | Libint2ERI::Libint2ERI          :      1.650u      0.033s      0.282w      6 calls
| | DFH: AO Construction            :     41.717u      0.517s      5.247w      3 calls
| | DFH: AO-Met. Contraction        :     76.367u      3.967s     10.865w      3 calls
| JK: D                             :      0.367u      0.017s      0.054w     16 calls
| JK: USO2AO                        :      0.033u      0.033s      0.006w     16 calls
| JK: JK                            :    380.650u      6.167s     50.432w     16 calls
| | DFH: compute_JK()               :    380.450u      6.167s     50.404w     16 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     17 calls
| | | DFH: compute_J                :     38.367u      0.100s      5.111w     17 calls
| | | DFH: compute_K                :    321.483u      0.367s     41.042w     17 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     16 calls
Libint2ERI::Libint2ERI              :      6.200u      0.050s      5.106w      6 calls

**************************************************************************************
