
Host: node165.bme.utexas.edu

Timers On : Fri Nov 17 17:51:31 2023
Timers Off: Fri Nov 17 23:39:23 2023

Wall Time:    20872.36 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
| | | JK: J2                        :    854.850u      7.217s     17.149w     20 calls
| | JK: K                           :  48217.867u     70.417s    721.654w     20 calls
| | | JK: K1                        :  37117.200u     66.350s    512.838w     20 calls
| | | JK: K2                        :  11096.167u      3.900s    208.634w     20 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     20 calls
HF: Form F                          :     25.117u      0.800s      0.381w     20 calls
HF: Form D                          :      9.267u      0.550s      0.185w     20 calls
HF: DIIS                            :   1165.217u     52.133s     20.843w     19 calls
HF: Form C                          :   1556.450u     22.567s     33.942w     19 calls
DFMP2 Singles                       :     11.200u      0.167s      0.214w      1 calls
DFMP2 Aia                           :   5261.217u    104.800s    309.314w      1 calls
| Libint2ERI::Libint2ERI            :    232.800u      4.783s    136.849w     51 calls
| DFMP2 (A|mn)                      :   3937.000u      0.550s     54.765w      2 calls
| DFMP2 (A|mn)C_mi                  :    461.283u      0.633s      9.568w      2 calls
| DFMP2 (A|mi)C_na                  :    555.900u      4.367s      8.518w      2 calls
| DFMP2 Aia Write                   :      2.967u      6.550s      3.920w      2 calls
DFMP2 iaB                           :   1805.067u     37.500s     53.348w      1 calls
| DFMP2 Metric                      :    451.117u      6.183s      8.597w      1 calls
| | Libint2ERI::Libint2ERI          :      0.050u      0.000s      0.027w     51 calls
| DFMP2 Aia Read                    :      0.017u      3.600s      2.182w      1 calls
| DFMP2 (ia|A)(A|Q)                 :    680.900u      0.050s     12.821w      1 calls
| DFMP2 Bia Write                   :      9.883u      6.600s      3.844w      1 calls
| DFMP2 Bia Read                    :      0.017u      3.533s      2.135w      1 calls
| DFMP2 (ia|B)(B|Q)                 :    640.633u      0.383s     12.076w      1 calls
| DFMP2 Cia Write                   :      9.900u      6.733s      3.927w      1 calls
DFMP2 aiB                           :      0.967u     14.317s      9.186w      1 calls
DFMP2 Tij                           :  74388.517u    648.050s   1629.382w      1 calls
| DFMP2 Bia Read                    :     61.883u     17.717s     77.324w     12 calls
| DFMP2 Cia Read                    :      0.033u     40.817s     24.561w      9 calls
| DFMP2 I                           :  27894.217u     10.217s    525.931w      9 calls
| DFMP2 T2                          :   1844.800u     46.500s     26.077w      9 calls
| DFMP2 G                           :  28616.867u     20.300s    539.095w      9 calls
| DFMP2 Pab                         :  15802.700u    402.900s    305.249w      9 calls
| DFMP2 Gia Write                   :     29.650u      8.050s      4.458w      3 calls
DFMP2 Tab                           :  32902.333u    540.617s    735.906w      1 calls
| DFMP2 Bai Read                    :     19.817u      4.150s      2.254w      3 calls
| DFMP2 Qai Read                    :     61.433u      9.483s      6.177w      9 calls
| DFMP2 I                           :  30066.017u     22.233s    567.260w      9 calls
| DFMP2 T2                          :   1442.717u    245.650s     24.011w      9 calls
| DFMP2 Pij                         :   1175.817u    160.350s     24.741w      9 calls
DFMP2 gamma                         :    619.567u     12.967s     20.001w      1 calls
| DFMP2 Gia Read                    :      0.017u      3.650s      2.200w      1 calls
| DFMP2 Cia Read                    :      0.017u      3.367s      2.040w      1 calls
| DFMP2 g                           :    609.967u      0.733s     11.514w      1 calls
DFMP2 Gia                           :     53.183u     21.233s     54.988w      1 calls
| DFMP2 Gia Read                    :      0.033u      4.200s      2.540w      1 calls
| DFMP2 aiG Write                   :      9.933u      5.867s     44.514w      1 calls
DFMP2 AB^x                          :     23.117u      0.917s      1.262w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.097w      1 calls
DFMP2 Amn^x                         :  12402.467u    937.333s    447.222w      1 calls
| Libint2ERI::Libint2ERI            :    241.833u      9.033s    153.868w     51 calls
DFMP2 L                             :  16544.600u   3309.133s    590.704w      1 calls
| Libint2ERI::Libint2ERI            :    227.750u      7.967s    142.256w     51 calls
DFMP2 P                             :      2.017u      0.167s      0.436w      1 calls
DFMP2 W                             :     11.117u      0.250s      0.223w      1 calls
DFMP2 Z                             : 169250.350u   7169.017s  17797.349w      1 calls
| DFH: sparsity prep                :      9.350u      0.333s      4.512w      1 calls
| | Libint2ERI::Libint2ERI          :      4.633u      0.150s      2.888w      1 calls
| Libint2ERI::Libint2ERI            :      8.900u      0.050s      5.369w      2 calls
| JK: (A|Q)^-1                      :    521.333u     36.883s    766.656w      1 calls
| | Libint2ERI::Libint2ERI          :      0.050u      0.067s      0.037w     51 calls
| JK: (A|mn)                        :   2444.250u      1.067s     33.265w      2 calls
| JK: (Q|mn)                        :   9757.650u     93.167s    185.488w      2 calls
| JK: (Q|mn) Write                  :     23.600u    111.917s   1059.971w      2 calls
| JK: D                             :     10.400u      0.717s      0.213w     17 calls
| JK: USO2AO                        :      8.417u      0.450s      0.173w     17 calls
| JK: JK                            : 156049.733u   6800.300s  15665.096w     17 calls
| | JK: (Q|mn) Read                 :    214.517u   1463.817s  12650.207w     36 calls
| | JK: J                           :   2818.250u    250.133s     69.932w     36 calls
| | | JK: J1                        :   1282.450u    229.583s     37.716w     40 calls
| | | JK: J2                        :   1468.650u     18.083s     29.388w     40 calls
| | JK: K                           : 152392.533u   3645.067s   2031.013w     36 calls
| | | JK: K1                        : 134636.583u   3559.283s   1696.755w     72 calls
| | | JK: K2                        :  17736.500u     85.000s    333.721w     40 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     17 calls

**************************************************************************************

Host: node165.bme.utexas.edu

Timers On : Sat Nov 18 07:59:21 2023
Timers Off: Sat Nov 18 08:00:18 2023

Wall Time:       57.10 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.267u      0.000s      0.227w      1 calls
Libint2ERI::Libint2ERI              :     20.967u      0.417s      5.818w    105 calls
DFH: initialize()                   :    207.150u      4.067s      3.331w      1 calls
DFH: AO Construction                :     31.150u      0.233s      0.372w      1 calls
DFH: AO-Met. Contraction            :     35.950u      0.617s      0.432w      1 calls
HF: Form core H                     :      7.600u      0.067s      0.091w      1 calls
HF: Form S/X                        :      1.000u      0.017s      0.012w      1 calls
HF: Guess                           :     26.983u      1.133s      0.337w      1 calls
SAD Guess                           :     26.750u      1.117s      0.334w      1 calls
HF: Form G                          :    222.967u     15.217s      2.866w     10 calls
JK: D                               :      0.050u      0.017s      0.001w     10 calls
JK: USO2AO                          :      0.017u      0.000s      0.000w     10 calls
JK: JK                              :    222.617u     15.200s      2.861w     10 calls
DFH: compute_JK()                   :    222.500u     15.200s      2.860w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      6.817u      0.400s      0.086w     10 calls
DFH: compute_K                      :     84.033u      9.633s      1.108w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.300u      0.000s      0.004w     10 calls
HF: Form D                          :      0.083u      0.000s      0.001w     10 calls
HF: DIIS                            :     23.850u      0.650s      2.574w      9 calls
HF: Form C                          :      6.133u      0.083s      0.077w      9 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.267u      0.000s      0.227w      1 calls
| Libint2ERI::Libint2ERI            :      0.167u      0.000s      0.166w      1 calls
DFH: initialize()                   :    207.150u      4.067s      3.331w      1 calls
| Libint2ERI::Libint2ERI            :     11.817u      0.267s      0.196w     52 calls
| DFH: AO Construction              :     31.150u      0.233s      0.372w      1 calls
| DFH: AO-Met. Contraction          :     35.950u      0.617s      0.432w      1 calls
HF: Form core H                     :      7.600u      0.067s      0.091w      1 calls
HF: Form S/X                        :      1.000u      0.017s      0.012w      1 calls
HF: Guess                           :     26.983u      1.133s      0.337w      1 calls
| SAD Guess                         :     26.750u      1.117s      0.334w      1 calls
HF: Form G                          :    222.967u     15.217s      2.866w     10 calls
| JK: D                             :      0.050u      0.017s      0.001w     10 calls
| JK: USO2AO                        :      0.017u      0.000s      0.000w     10 calls
| JK: JK                            :    222.617u     15.200s      2.861w     10 calls
| | DFH: compute_JK()               :    222.500u     15.200s      2.860w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      6.817u      0.400s      0.086w     10 calls
| | | DFH: compute_K                :     84.033u      9.633s      1.108w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.300u      0.000s      0.004w     10 calls
HF: Form D                          :      0.083u      0.000s      0.001w     10 calls
HF: DIIS                            :     23.850u      0.650s      2.574w      9 calls
HF: Form C                          :      6.133u      0.083s      0.077w      9 calls
Libint2ERI::Libint2ERI              :      8.983u      0.150s      5.456w     52 calls

**************************************************************************************
