
Host: node165.bme.utexas.edu

Timers On : Fri Nov 17 17:45:24 2023
Timers Off: Fri Nov 17 17:45:37 2023

Wall Time:       13.37 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
| DFMP2 Aia Write                   :      0.017u      0.000s      0.000w      1 calls
DFMP2 iaB                           :      2.183u      0.067s      0.035w      1 calls
| DFMP2 Metric                      :      1.867u      0.050s      0.030w      1 calls
| | Libint2ERI::Libint2ERI          :      0.150u      0.000s      0.002w     51 calls
| DFMP2 Aia Read                    :      0.017u      0.000s      0.000w      1 calls
| DFMP2 (ia|A)(A|Q)                 :      0.000u      0.000s      0.000w      1 calls
| DFMP2 Bia Write                   :      0.000u      0.000s      0.000w      1 calls
| DFMP2 Bia Read                    :      0.000u      0.000s      0.000w      1 calls
| DFMP2 (ia|B)(B|Q)                 :      0.017u      0.000s      0.000w      1 calls
| DFMP2 Cia Write                   :      0.017u      0.000s      0.000w      1 calls
DFMP2 aiB                           :      0.133u      0.000s      0.002w      1 calls
DFMP2 Tij                           :      1.350u      0.050s      0.022w      1 calls
| DFMP2 Bia Read                    :      0.000u      0.000s      0.000w      2 calls
| DFMP2 Cia Read                    :      0.000u      0.000s      0.000w      1 calls
| DFMP2 I                           :      0.017u      0.000s      0.000w      1 calls
| DFMP2 T2                          :      0.017u      0.000s      0.000w      1 calls
| DFMP2 G                           :      0.017u      0.000s      0.000w      1 calls
| DFMP2 Pab                         :      1.117u      0.050s      0.018w      1 calls
| DFMP2 Gia Write                   :      0.017u      0.000s      0.000w      1 calls
DFMP2 Tab                           :      0.300u      0.083s      0.006w      1 calls
| DFMP2 Bai Read                    :      0.000u      0.000s      0.000w      1 calls
| DFMP2 Qai Read                    :      0.000u      0.000s      0.000w      1 calls
| DFMP2 I                           :      0.017u      0.000s      0.000w      1 calls
| DFMP2 T2                          :      0.050u      0.000s      0.001w      1 calls
| DFMP2 Pij                         :      0.083u      0.067s      0.002w      1 calls
DFMP2 gamma                         :      0.167u      0.000s      0.002w      1 calls
| DFMP2 Gia Read                    :      0.000u      0.000s      0.000w      1 calls
| DFMP2 Cia Read                    :      0.000u      0.000s      0.000w      1 calls
| DFMP2 g                           :      0.017u      0.000s      0.000w      1 calls
DFMP2 Gia                           :      0.183u      0.017s      0.003w      1 calls
| DFMP2 Gia Read                    :      0.000u      0.000s      0.000w      1 calls
| DFMP2 aiG Write                   :      0.033u      0.000s      0.000w      1 calls
DFMP2 AB^x                          :      0.267u      0.050s      0.005w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.000w      1 calls
DFMP2 Amn^x                         :     15.467u      0.483s      0.360w      1 calls
| Libint2ERI::Libint2ERI            :     12.950u      0.400s      0.290w     51 calls
DFMP2 L                             :     13.400u      0.667s      0.270w      1 calls
| Libint2ERI::Libint2ERI            :     12.000u      0.433s      0.239w     51 calls
DFMP2 P                             :      0.150u      0.017s      0.002w      1 calls
DFMP2 W                             :      0.117u      0.000s      0.002w      1 calls
DFMP2 Z                             :     36.200u      1.483s      0.576w      1 calls
| DFH: sparsity prep                :      0.733u      0.033s      0.012w      1 calls
| | Libint2ERI::Libint2ERI          :      0.450u      0.033s      0.007w      1 calls
| DFH: initialize()                 :     17.083u      0.900s      0.294w      1 calls
| | Libint2ERI::Libint2ERI          :      0.533u      0.000s      0.008w     52 calls
| | DFH: AO Construction            :      0.333u      0.000s      0.005w      1 calls
| | DFH: AO-Met. Contraction        :      0.150u      0.017s      0.003w      1 calls
| JK: D                             :      0.017u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     10 calls
| JK: JK                            :     17.200u      0.483s      0.253w     10 calls
| | DFH: compute_JK()               :     17.200u      0.483s      0.253w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      8.517u      0.250s      0.125w     10 calls
| | | DFH: compute_K                :      6.467u      0.183s      0.095w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
Libint2ERI::Libint2ERI              :      7.700u      0.250s      0.358w     52 calls

**************************************************************************************
