
Host: node165.bme.utexas.edu

Timers On : Sat Nov 18 08:01:26 2023
Timers Off: Sat Nov 18 08:01:32 2023

Wall Time:        5.56 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFMP2 I                             :     34.400u      2.383s      5.487w      2 calls
DFMP2 T2                            :      6.933u      0.017s      1.067w      2 calls
DFMP2 G                             :     24.767u      6.767s      4.585w      1 calls
DFMP2 Pab                           :     11.067u      0.050s      1.526w      1 calls
DFMP2 Gia Write                     :      0.283u      0.133s      0.085w      1 calls
DFMP2 Tab                           :     24.867u      3.367s      5.740w      1 calls
DFMP2 Bai Read                      :      0.000u      0.083s      0.096w      1 calls
DFMP2 Qai Read                      :      0.050u      0.000s      0.026w      1 calls
DFMP2 Pij                           :      1.200u      0.167s      0.197w      1 calls
DFMP2 gamma                         :      2.983u      1.183s      0.632w      1 calls
DFMP2 Gia Read                      :      0.267u      0.150s      0.083w      2 calls
DFMP2 g                             :      1.783u      0.917s      0.416w      1 calls
DFMP2 Gia                           :      1.600u      0.450s      0.330w      1 calls
DFMP2 aiG Write                     :      0.433u      0.117s      0.069w      1 calls
DFMP2 AB^x                          :      0.550u      0.017s      0.083w      1 calls
DFMP2 Amn^x                         :    117.933u      1.383s     19.282w      1 calls
DFMP2 L                             :     67.983u      2.467s     12.825w      1 calls
DFMP2 P                             :      0.133u      0.017s      0.022w      1 calls
DFMP2 W                             :      0.250u      0.000s      0.039w      1 calls
DFMP2 Z                             :    237.417u      5.900s     36.996w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.967u      0.050s      0.735w      1 calls
| Libint2ERI::Libint2ERI            :      0.633u      0.033s      0.467w      1 calls
DFH: initialize()                   :     74.617u      3.233s     14.065w      1 calls
| Libint2ERI::Libint2ERI            :      1.200u      0.017s      0.764w      6 calls
| DFH: AO Construction              :     27.167u      0.600s      4.333w      1 calls
| DFH: AO-Met. Contraction          :     32.917u      1.817s      5.072w      1 calls
HF: Form core H                     :      0.900u      0.017s      0.173w      1 calls
HF: Form S/X                        :      1.233u      0.033s      0.238w      1 calls
HF: Guess                           :      1.533u      0.083s      0.290w      1 calls
| SAD Guess                         :      1.500u      0.083s      0.281w      1 calls
HF: Form G                          :     83.733u      1.467s     13.418w     19 calls
| JK: D                             :      0.233u      0.017s      0.060w     19 calls
| JK: USO2AO                        :      0.017u      0.000s      0.001w     19 calls
| JK: JK                            :     82.917u      1.433s     13.250w     19 calls
| | DFH: compute_JK()               :     82.733u      1.433s     13.232w     19 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     19 calls
| | | DFH: compute_J                :     15.333u      0.050s      2.459w     19 calls
| | | DFH: compute_K                :     61.883u      0.117s      9.553w     19 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     19 calls
HF: Form F                          :      0.367u      0.017s      0.094w     19 calls
HF: Form D                          :      0.300u      0.000s      0.065w     19 calls
HF: DIIS                            :      8.950u      0.733s      2.026w     18 calls
HF: Form C                          :     18.800u      0.300s      4.180w     18 calls
DFMP2 Singles                       :      0.117u      0.000s      0.029w      1 calls
DFMP2 Aia                           :     43.883u      1.400s      7.714w      1 calls
| Libint2ERI::Libint2ERI            :      2.250u      0.067s      1.120w      5 calls
| DFMP2 (A|mn)                      :     36.133u      0.017s      4.590w      1 calls
| DFMP2 (A|mn)C_mi                  :      2.100u      0.000s      0.261w      1 calls
| DFMP2 (A|mi)C_na                  :      1.450u      0.017s      0.175w      1 calls
| DFMP2 Aia Write                   :      0.500u      0.133s      0.077w      1 calls
DFMP2 iaB                           :      8.283u      0.950s      1.112w      1 calls
| DFMP2 Metric                      :      2.667u      0.033s      0.326w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.001w      5 calls
| DFMP2 Aia Read                    :      0.267u      0.067s      0.040w      1 calls
| DFMP2 (ia|A)(A|Q)                 :      1.667u      0.283s      0.236w      1 calls
| DFMP2 Bia Write                   :      0.467u      0.133s      0.073w      1 calls
| DFMP2 Bia Read                    :      0.267u      0.083s      0.043w      1 calls
| DFMP2 (ia|B)(B|Q)                 :      1.483u      0.000s      0.179w      1 calls
| DFMP2 Cia Write                   :      0.433u      0.133s      0.067w      1 calls
DFMP2 aiB                           :      0.850u      0.267s      0.167w      1 calls
DFMP2 Tij                           :     54.800u      8.267s      9.327w      1 calls
| DFMP2 Bia Read                    :      0.033u      0.050s      0.051w      2 calls
| DFMP2 Cia Read                    :      0.000u      0.067s      0.034w      1 calls
| DFMP2 I                           :     15.083u      0.217s      1.843w      1 calls
| DFMP2 T2                          :      3.183u      0.000s      0.402w      1 calls
| DFMP2 G                           :     24.767u      6.767s      4.585w      1 calls
| DFMP2 Pab                         :     11.067u      0.050s      1.526w      1 calls
| DFMP2 Gia Write                   :      0.283u      0.133s      0.085w      1 calls
DFMP2 Tab                           :     24.867u      3.367s      5.740w      1 calls
| DFMP2 Bai Read                    :      0.000u      0.083s      0.096w      1 calls
| DFMP2 Qai Read                    :      0.050u      0.000s      0.026w      1 calls
| DFMP2 I                           :     19.317u      2.167s      3.644w      1 calls
| DFMP2 T2                          :      3.750u      0.017s      0.665w      1 calls
| DFMP2 Pij                         :      1.200u      0.167s      0.197w      1 calls
DFMP2 gamma                         :      2.983u      1.183s      0.632w      1 calls
| DFMP2 Gia Read                    :      0.217u      0.067s      0.038w      1 calls
| DFMP2 Cia Read                    :      0.183u      0.083s      0.046w      1 calls
| DFMP2 g                           :      1.783u      0.917s      0.416w      1 calls
DFMP2 Gia                           :      1.600u      0.450s      0.330w      1 calls
| DFMP2 Gia Read                    :      0.050u      0.083s      0.044w      1 calls
| DFMP2 aiG Write                   :      0.433u      0.117s      0.069w      1 calls
DFMP2 AB^x                          :      0.550u      0.017s      0.083w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.000w      1 calls
DFMP2 Amn^x                         :    117.933u      1.383s     19.282w      1 calls
| Libint2ERI::Libint2ERI            :      2.783u      0.067s      1.178w      5 calls
DFMP2 L                             :     67.983u      2.467s     12.825w      1 calls
| Libint2ERI::Libint2ERI            :      2.367u      0.050s      1.128w      5 calls
DFMP2 P                             :      0.133u      0.017s      0.022w      1 calls
DFMP2 W                             :      0.250u      0.000s      0.039w      1 calls
DFMP2 Z                             :    237.417u      5.900s     36.996w      1 calls
| DFH: sparsity prep                :      1.867u      0.033s      0.571w      1 calls
| | Libint2ERI::Libint2ERI          :      1.433u      0.033s      0.316w      1 calls
| DFH: initialize()                 :     71.567u      2.167s     11.536w      1 calls
| | Libint2ERI::Libint2ERI          :      1.650u      0.017s      0.303w      6 calls
| | DFH: AO Construction            :     30.500u      0.733s      4.476w      1 calls
| | DFH: AO-Met. Contraction        :     34.117u      1.150s      5.884w      1 calls
| JK: D                             :      0.200u      0.000s      0.028w     16 calls
| JK: USO2AO                        :      0.033u      0.000s      0.003w     16 calls
| JK: JK                            :    159.267u      3.550s     24.008w     16 calls
| | DFH: compute_JK()               :    159.167u      3.550s     23.994w     16 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     16 calls
| | | DFH: compute_J                :     20.600u      0.050s      2.731w     16 calls
| | | DFH: compute_K                :    127.967u      0.183s     18.638w     16 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     16 calls
Libint2ERI::Libint2ERI              :      4.667u      0.050s      2.838w      6 calls

**************************************************************************************
