
Host: node74.bme.utexas.edu

Timers On : Wed Jun  8 10:01:56 2022
Timers Off: Wed Jun  8 10:03:02 2022

Wall Time:       66.01 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
SAD Guess                           :      1.317u      0.050s      0.410w      1 calls
HF: Form G                          :   6792.317u    379.417s   2268.273w     20 calls
JK: D                               :      1.300u      0.017s      0.395w     37 calls
JK: USO2AO                          :      0.383u      0.083s      0.148w     37 calls
JK: JK                              :  17401.300u    699.500s   5625.112w     37 calls
JK: (Q|mn) Read                     :     43.067u    323.250s    236.498w    170 calls
JK: J                               :    221.867u      5.583s     69.420w    170 calls
JK: J1                              :    104.350u      3.550s     32.733w    180 calls
JK: J2                              :    110.000u      1.083s     33.556w    180 calls
JK: K                               :  17042.467u    235.450s   5196.253w    170 calls
JK: K1                              :  14190.517u    224.600s   4335.517w    260 calls
JK: K2                              :   2850.567u     10.533s    860.292w    180 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     37 calls
HF: Form F                          :      0.367u      0.067s      0.130w     20 calls
HF: Form D                          :      0.550u      0.050s      0.208w     20 calls
HF: DIIS                            :     35.800u      4.183s     12.023w     19 calls
DIISManager::add_entry              :      0.967u      0.467s      0.436w     19 calls
DIISManager::extrapolate            :      6.383u      3.117s      2.860w     19 calls
bMatrix setup                       :      3.533u      1.817s      1.621w     19 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.003w     19 calls
New vector                          :      2.850u      1.300s      1.236w     19 calls
HF: Form C                          :     80.100u      1.183s     24.456w     19 calls
DFMP2 Singles                       :      0.833u      0.000s      0.255w      1 calls
DFMP2 Aia                           :    462.933u     14.967s    150.672w      1 calls
DFMP2 (A|mn)                        :    344.133u      5.217s    105.183w      6 calls
DFMP2 (A|mn)C_mi                    :     50.750u      2.433s     16.050w      6 calls
DFMP2 (A|mi)C_na                    :     47.733u      0.683s     14.575w      6 calls
DFMP2 Aia Write                     :      1.050u      1.200s      0.673w      6 calls
DFMP2 iaB                           :    198.100u      7.333s     64.399w      1 calls
DFMP2 Metric                        :     36.100u      0.167s     10.922w      1 calls
DFMP2 Aia Read                      :      0.033u      0.633s      0.405w      1 calls
DFMP2 (ia|A)(A|Q)                   :     80.000u      0.933s     24.795w      1 calls
DFMP2 Bia Write                     :      0.317u      1.050s      0.620w      1 calls
DFMP2 Bia Read                      :      2.367u      3.000s      2.183w     21 calls
DFMP2 (ia|B)(B|Q)                   :     79.517u      0.600s     24.395w      1 calls
DFMP2 Cia Write                     :      0.350u      0.983s      0.596w      1 calls
DFMP2 aiB                           :      0.500u      2.317s      1.705w      1 calls
DFMP2 Tij                           :   4396.783u     60.383s   1353.162w      1 calls
DFMP2 Cia Read                      :      1.750u      3.400s      5.773w     17 calls
DFMP2 I                             :   3460.383u     16.150s   1050.120w     32 calls
DFMP2 T2                            :    222.333u     25.883s     74.693w     32 calls
DFMP2 G                             :   1735.467u      7.300s    524.088w     16 calls
DFMP2 Pab                           :    768.617u     14.867s    235.624w     16 calls
DFMP2 Gia Write                     :      0.800u      1.267s      0.713w      4 calls
DFMP2 Tab                           :   1868.867u     23.733s    575.000w      1 calls
DFMP2 Bai Read                      :      0.367u      0.717s      1.956w      4 calls
DFMP2 Qai Read                      :      1.217u      1.717s      2.242w     16 calls
DFMP2 Pij                           :     59.500u      0.600s     19.091w     16 calls
DFMP2 gamma                         :     79.417u      2.517s     25.554w      1 calls
DFMP2 Gia Read                      :      0.017u      1.350s      0.829w      2 calls
DFMP2 g                             :     78.567u      0.100s     23.649w      1 calls
DFMP2 Gia                           :      5.300u      3.933s      4.022w      1 calls
DFMP2 aiG Write                     :      0.333u      0.967s      0.581w      1 calls
DFMP2 AB^x                          :      1.600u      0.050s      0.532w      1 calls
DFMP2 Amn^x                         :   1653.467u     32.750s    511.996w      1 calls
DFMP2 L                             :   1439.050u     26.417s    452.498w      1 calls
DFMP2 P                             :      0.033u      0.017s      0.027w      1 calls
DFMP2 W                             :      0.400u      0.017s      0.131w      1 calls
DFMP2 Z                             :  11909.450u    364.067s   3798.244w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      7.517u      0.133s      3.793w      1 calls
| Libint2ERI::Libint2ERI            :      4.833u      0.083s      2.962w      1 calls
Libint2ERI::Libint2ERI              :     18.750u      0.083s     11.207w      5 calls
JK: (A|Q)^-1                        :     38.533u     14.550s     20.927w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w      2 calls
JK: (A|mn)                          :    205.383u      8.250s     64.399w      3 calls
JK: (Q|mn)                          :    901.833u     10.850s    274.536w      3 calls
JK: (Q|mn) Write                    :      1.233u     19.367s     40.948w      3 calls
HF: Form core H                     :     11.200u      0.100s      3.408w      1 calls
HF: Form S/X                        :      4.417u      0.100s      1.365w      1 calls
HF: Guess                           :      1.367u      0.050s      0.427w      1 calls
| SAD Guess                         :      1.317u      0.050s      0.410w      1 calls
HF: Form G                          :   6792.317u    379.417s   2268.273w     20 calls
| JK: D                             :      0.533u      0.017s      0.176w     20 calls
| JK: USO2AO                        :      0.233u      0.033s      0.080w     20 calls
| JK: JK                            :   6790.850u    379.167s   2267.737w     20 calls
| | JK: (Q|mn) Read                 :     21.383u    175.583s    136.859w     80 calls
| | JK: J                           :    116.550u      4.017s     36.921w     80 calls
| | | JK: J1                        :     56.983u      2.567s     18.130w     80 calls
| | | JK: J2                        :     55.717u      0.683s     17.064w     80 calls
| | JK: K                           :   6599.367u    118.633s   2021.239w     80 calls
| | | JK: K1                        :   5481.967u    112.050s   1683.207w     80 calls
| | | JK: K2                        :   1116.467u      6.300s    337.719w     80 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     20 calls
HF: Form F                          :      0.367u      0.067s      0.130w     20 calls
HF: Form D                          :      0.550u      0.050s      0.208w     20 calls
HF: DIIS                            :     35.800u      4.183s     12.023w     19 calls
| DIISManager::add_entry            :      0.967u      0.467s      0.436w     19 calls
| DIISManager::extrapolate          :      6.383u      3.117s      2.860w     19 calls
| | bMatrix setup                   :      3.533u      1.817s      1.621w     19 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.003w     19 calls
| | New vector                      :      2.850u      1.300s      1.236w     19 calls
HF: Form C                          :     80.100u      1.183s     24.456w     19 calls
DFMP2 Singles                       :      0.833u      0.000s      0.255w      1 calls
DFMP2 Aia                           :    462.933u     14.967s    150.672w      1 calls
| Libint2ERI::Libint2ERI            :      5.533u      0.100s      3.198w      2 calls
| DFMP2 (A|mn)                      :    344.133u      5.217s    105.183w      6 calls
| DFMP2 (A|mn)C_mi                  :     50.750u      2.433s     16.050w      6 calls
| DFMP2 (A|mi)C_na                  :     47.733u      0.683s     14.575w      6 calls
| DFMP2 Aia Write                   :      1.050u      1.200s      0.673w      6 calls
DFMP2 iaB                           :    198.100u      7.333s     64.399w      1 calls
| DFMP2 Metric                      :     36.100u      0.167s     10.922w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.001w      2 calls
| DFMP2 Aia Read                    :      0.033u      0.633s      0.405w      1 calls
| DFMP2 (ia|A)(A|Q)                 :     80.000u      0.933s     24.795w      1 calls
| DFMP2 Bia Write                   :      0.317u      1.050s      0.620w      1 calls
| DFMP2 Bia Read                    :      0.017u      0.583s      0.356w      1 calls
| DFMP2 (ia|B)(B|Q)                 :     79.517u      0.600s     24.395w      1 calls
| DFMP2 Cia Write                   :      0.350u      0.983s      0.596w      1 calls
DFMP2 aiB                           :      0.500u      2.317s      1.705w      1 calls
DFMP2 Tij                           :   4396.783u     60.383s   1353.162w      1 calls
| DFMP2 Bia Read                    :      2.350u      2.417s      1.827w     20 calls
| DFMP2 Cia Read                    :      1.733u      2.783s      5.390w     16 calls
| DFMP2 I                           :   1755.317u     10.667s    535.903w     16 calls
| DFMP2 T2                          :    124.633u     15.133s     42.076w     16 calls
| DFMP2 G                           :   1735.467u      7.300s    524.088w     16 calls
| DFMP2 Pab                         :    768.617u     14.867s    235.624w     16 calls
| DFMP2 Gia Write                   :      0.800u      1.267s      0.713w      4 calls
DFMP2 Tab                           :   1868.867u     23.733s    575.000w      1 calls
| DFMP2 Bai Read                    :      0.367u      0.717s      1.956w      4 calls
| DFMP2 Qai Read                    :      1.217u      1.717s      2.242w     16 calls
| DFMP2 I                           :   1705.067u      5.483s    514.217w     16 calls
| DFMP2 T2                          :     97.700u     10.750s     32.618w     16 calls
| DFMP2 Pij                         :     59.500u      0.600s     19.091w     16 calls
DFMP2 gamma                         :     79.417u      2.517s     25.554w      1 calls
| DFMP2 Gia Read                    :      0.017u      0.633s      0.394w      1 calls
| DFMP2 Cia Read                    :      0.017u      0.617s      0.383w      1 calls
| DFMP2 g                           :     78.567u      0.100s     23.649w      1 calls
DFMP2 Gia                           :      5.300u      3.933s      4.022w      1 calls
| DFMP2 Gia Read                    :      0.000u      0.717s      0.435w      1 calls
| DFMP2 aiG Write                   :      0.333u      0.967s      0.581w      1 calls
DFMP2 AB^x                          :      1.600u      0.050s      0.532w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w      2 calls
DFMP2 Amn^x                         :   1653.467u     32.750s    511.996w      1 calls
| Libint2ERI::Libint2ERI            :      5.433u      0.033s      3.100w      2 calls
DFMP2 L                             :   1439.050u     26.417s    452.498w      1 calls
| Libint2ERI::Libint2ERI            :      5.150u      0.050s      3.118w      2 calls
DFMP2 P                             :      0.033u      0.017s      0.027w      1 calls
DFMP2 W                             :      0.400u      0.017s      0.131w      1 calls
DFMP2 Z                             :  11909.450u    364.067s   3798.244w      1 calls
| DFH: sparsity prep                :      5.267u      0.100s      2.294w      1 calls
| | Libint2ERI::Libint2ERI          :      2.750u      0.033s      1.519w      1 calls
| Libint2ERI::Libint2ERI            :      5.117u      0.017s      2.953w      2 calls
| JK: (A|Q)^-1                      :     39.450u     14.367s     27.107w      1 calls
| | Libint2ERI::Libint2ERI          :      0.017u      0.000s      0.001w      2 calls
| JK: (A|mn)                        :    224.900u      4.150s     68.982w      4 calls
| JK: (Q|mn)                        :   1004.850u      6.617s    304.584w      4 calls
| JK: (Q|mn) Write                  :      1.567u     14.967s     26.948w      4 calls
| JK: D                             :      0.767u      0.000s      0.219w     17 calls
| JK: USO2AO                        :      0.150u      0.050s      0.068w     17 calls
| JK: JK                            :  10610.450u    320.333s   3357.375w     17 calls
| | JK: (Q|mn) Read                 :     21.683u    147.667s     99.638w     90 calls
| | JK: J                           :    105.317u      1.567s     32.499w     90 calls
| | | JK: J1                        :     47.367u      0.983s     14.603w    100 calls
| | | JK: J2                        :     54.283u      0.400s     16.492w    100 calls
| | JK: K                           :  10443.100u    116.817s   3175.014w     90 calls
| | | JK: K1                        :   8708.550u    112.550s   2652.310w    180 calls
| | | JK: K2                        :   1734.100u      4.233s    522.573w    100 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     17 calls

**************************************************************************************
